date,description,amount,balance,type,raw
2026-01-02,"PRE-AUTH DEBIT GOOGLE*CLOUD VWS3M4* CC GOOGLE.COM, SG",-0.04,7385.99,debit,"02/01/26 PRE-AUTH DEBIT 0.04- 7,385.99 | GOOGLE*CLOUD VWS3M4* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-02,"PRE-AUTH REFUND GOOGLE*CLOUD VWS3M4* CC GOOGLE.COM, SG",0.04,7386.03,credit,"02/01/26 PRE-AUTH REFUND 0.04+ 7,386.03 | GOOGLE*CLOUD VWS3M4* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-02,"PRE-AUTH DEBIT GOOGLE*CLOUD XN34NR* CC GOOGLE.COM, SG",-0.04,7385.99,debit,"02/01/26 PRE-AUTH DEBIT 0.04- 7,385.99 | GOOGLE*CLOUD XN34NR* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-02,"PRE-AUTH REFUND GOOGLE*CLOUD XN34NR* CC GOOGLE.COM, SG",0.04,7386.03,credit,"02/01/26 PRE-AUTH REFUND 0.04+ 7,386.03 | GOOGLE*CLOUD XN34NR* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-02,"PRE-AUTH DEBIT GOOGLE*CLOUD 7RGWM5* CC GOOGLE.COM, SG",-0.04,7385.99,debit,"02/01/26 PRE-AUTH DEBIT 0.04- 7,385.99 | GOOGLE*CLOUD 7RGWM5* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-02,"PRE-AUTH REFUND GOOGLE*CLOUD 7RGWM5* CC GOOGLE.COM, SG",0.04,7386.03,credit,"02/01/26 PRE-AUTH REFUND 0.04+ 7,386.03 | GOOGLE*CLOUD 7RGWM5* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-03,"PRE-AUTH REFUND GOOGLE*CLOUD GDKTG5* CC GOOGLE.COM, SG",0.04,7386.07,credit,"03/01/26 PRE-AUTH REFUND 0.04+ 7,386.07 | GOOGLE*CLOUD GDKTG5* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-03,"PRE-AUTH DEBIT GOOGLE*CLOUD GDKTG5* CC GOOGLE.COM, SG",-0.04,7386.03,debit,"03/01/26 PRE-AUTH DEBIT 0.04- 7,386.03 | GOOGLE*CLOUD GDKTG5* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-03,"PRE-AUTH DEBIT GOOGLE*CLOUD 7X78B3* CC GOOGLE.COM, SG",-0.04,7385.99,debit,"03/01/26 PRE-AUTH DEBIT 0.04- 7,385.99 | GOOGLE*CLOUD 7X78B3* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-03,"PRE-AUTH REFUND GOOGLE*CLOUD 7X78B3* CC GOOGLE.COM, SG",0.04,7386.03,credit,"03/01/26 PRE-AUTH REFUND 0.04+ 7,386.03 | GOOGLE*CLOUD 7X78B3* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-04,"PRE-AUTH DEBIT tempoh 21 hari. 若银行在21天内未获得书面通知于任何差异，所有显示的账项及余额将被视为正确。 請通知本行在何地址更换。 ACCOUNT NUMBER 進支日期 進支項說明 银碼 結單存餘 GOOGLE*CLOUD VV5WG8* CC GOOGLE.COM, SG",-0.04,7385.99,debit,"04/01/26 PRE-AUTH DEBIT 0.04- 7,385.99 | tempoh 21 hari. | 若银行在21天内未获得书面通知于任何差异，所有显示的账项及余额将被视为正确。 | 請通知本行在何地址更换。 | ACCOUNT | NUMBER | 進支日期 進支項說明 银碼 結單存餘 | GOOGLE*CLOUD VV5WG8* | CC GOOGLE.COM, SG | SA"
2026-01-04,"PRE-AUTH REFUND GOOGLE*CLOUD VV5WG8* CC GOOGLE.COM, SG",0.04,7386.03,credit,"04/01/26 PRE-AUTH REFUND 0.04+ 7,386.03 | GOOGLE*CLOUD VV5WG8* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-04,IBK FUND TFR FR A/C SPRMIDVALLEY * QR72378340,-50.0,7336.03,debit,"04/01/26 IBK FUND TFR FR A/C 50.00- 7,336.03 | SPRMIDVALLEY * | QR72378340 | DUITNOW QR"
2026-01-04,IBK FUND TFR FR A/C SPRMIDVALLEY * QR72956820,-100.0,7236.03,debit,"04/01/26 IBK FUND TFR FR A/C 100.00- 7,236.03 | SPRMIDVALLEY * | QR72956820 | DUITNOW QR"
2026-01-05,IBK FUND TFR TO A/C WONG FUI YEE * Ban thai MBB CT-,283.62,7519.65,credit,"05/01/26 IBK FUND TFR TO A/C 283.62+ 7,519.65 | WONG FUI YEE * | Ban thai | MBB CT-"
2026-01-05,"PRE-AUTH DEBIT GOOGLE*CLOUD QJFXJD* CC GOOGLE.COM, SG",-0.04,7519.61,debit,"05/01/26 PRE-AUTH DEBIT 0.04- 7,519.61 | GOOGLE*CLOUD QJFXJD* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-05,"PRE-AUTH REFUND GOOGLE*CLOUD QJFXJD* CC GOOGLE.COM, SG",0.04,7519.65,credit,"05/01/26 PRE-AUTH REFUND 0.04+ 7,519.65 | GOOGLE*CLOUD QJFXJD* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-06,"PRE-AUTH DEBIT GOOGLE*CLOUD B5SNK6* CC GOOGLE.COM, SG",-0.04,7519.61,debit,"06/01/26 PRE-AUTH DEBIT 0.04- 7,519.61 | GOOGLE*CLOUD B5SNK6* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-06,"PRE-AUTH REFUND GOOGLE*CLOUD B5SNK6* CC GOOGLE.COM, SG",0.04,7519.65,credit,"06/01/26 PRE-AUTH REFUND 0.04+ 7,519.65 | GOOGLE*CLOUD B5SNK6* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-07,"PRE-AUTH DEBIT GOOGLE*CLOUD KX36VV* CC GOOGLE.COM, SG",-0.04,7519.61,debit,"07/01/26 PRE-AUTH DEBIT 0.04- 7,519.61 | GOOGLE*CLOUD KX36VV* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-07,"PRE-AUTH REFUND GOOGLE*CLOUD KX36VV* tempoh 21 hari. 若银行在21天内未获得书面通知于任何差异，所有显示的账项及余额将被视为正确。 請通知本行在何地址更换。 ACCOUNT NUMBER 進支日期 進支項說明 银碼 結單存餘 CC GOOGLE.COM, SG",0.04,7519.65,credit,"07/01/26 PRE-AUTH REFUND 0.04+ 7,519.65 | GOOGLE*CLOUD KX36VV* | tempoh 21 hari. | 若银行在21天内未获得书面通知于任何差异，所有显示的账项及余额将被视为正确。 | 請通知本行在何地址更换。 | ACCOUNT | NUMBER | 進支日期 進支項說明 银碼 結單存餘 | CC GOOGLE.COM, SG | S"
2026-01-08,"PRE-AUTH DEBIT GOOGLE*CLOUD V563GC* CC GOOGLE.COM, SG",-0.04,7519.61,debit,"08/01/26 PRE-AUTH DEBIT 0.04- 7,519.61 | GOOGLE*CLOUD V563GC* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-08,"PRE-AUTH REFUND GOOGLE*CLOUD V563GC* CC GOOGLE.COM, SG",0.04,7519.65,credit,"08/01/26 PRE-AUTH REFUND 0.04+ 7,519.65 | GOOGLE*CLOUD V563GC* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-09,"PRE-AUTH DEBIT GOOGLE*CLOUD PZQM3Q* CC GOOGLE.COM, SG",-0.04,7519.61,debit,"09/01/26 PRE-AUTH DEBIT 0.04- 7,519.61 | GOOGLE*CLOUD PZQM3Q* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-09,"PRE-AUTH REFUND GOOGLE*CLOUD PZQM3Q* CC GOOGLE.COM, SG",0.04,7519.65,credit,"09/01/26 PRE-AUTH REFUND 0.04+ 7,519.65 | GOOGLE*CLOUD PZQM3Q* | CC GOOGLE.COM, SG | SALE DEBIT"
2026-01-09,PAYMENT VIA MYDEBIT BANGSAR VILLAGE 2 * KUALA LUMPUR PAYMENT VIA MYDEBIT,-2.0,7517.65,debit,"09/01/26 PAYMENT VIA MYDEBIT 2.00- 7,517.65 | BANGSAR VILLAGE 2 * | KUALA LUMPUR | PAYMENT VIA MYDEBIT"
2026-01-10,PAYMENT VIA MYDEBIT LEADER PARKING SB * PETALING JAYA PAYMENT VIA MYDEBIT,-12.0,7505.65,debit,"10/01/26 PAYMENT VIA MYDEBIT 12.00- 7,505.65 | LEADER PARKING SB * | PETALING JAYA | PAYMENT VIA MYDEBIT"
2026-01-12,IBK FUND TFR FR A/C 96 MIX RICE ENTERPR* QR81133123,-17.0,7488.65,debit,"12/01/26 IBK FUND TFR FR A/C 17.00- 7,488.65 | 96 MIX RICE ENTERPR* | QR81133123 | DUITNOW QR"
2026-01-13,FUND TRANSFER TO A/ SOVENA JOHNSON * Cash loan Repayment,2000.0,9488.65,credit,"13/01/26 FUND TRANSFER TO A/ 2,000.00+ 9,488.65 | SOVENA JOHNSON * | Cash loan | Repayment"
2026-01-14,PAYMENT VIA MYDEBIT APSB.DASH.THE_GRANG* Kuala Lumpur PAYMENT VIA MYDEBIT,-4.24,9484.41,debit,"14/01/26 PAYMENT VIA MYDEBIT 4.24- 9,484.41 | APSB.DASH.THE_GRANG* | Kuala Lumpur | PAYMENT VIA MYDEBIT"
2026-01-15,FPX PAYMENT FR A/ 20260115M0003261861* ZUSPRESSO (M) SDN BH tempoh 21 hari. 若银行在21天内未获得书面通知于任何差异，所有显示的账项及余额将被视为正确。 請通知本行在何地址更换。 ACCOUNT NUMBER 進支日期 進支項說明 银碼 結單存餘,-19.6,9464.81,debit,"15/01/26 FPX PAYMENT FR A/ 19.60- 9,464.81 | 20260115M0003261861* | ZUSPRESSO (M) SDN BH | tempoh 21 hari. | 若银行在21天内未获得书面通知于任何差异，所有显示的账项及余额将被视为正确。 | 請通知本行在何地址更换。 | ACCOUNT | NUMBER | 進支日期 進支項說明 银碼 結單"
2026-01-15,IBK FUND TFR FR A/C WONG FUI YEE * Miao,-21.0,9443.81,debit,"15/01/26 IBK FUND TFR FR A/C 21.00- 9,443.81 | WONG FUI YEE * | Miao | MBB CT"
2026-01-16,FPX PAYMENT FR A/ PX15922014c226bc7a2* ALOE MIND,-220.0,9223.81,debit,"16/01/26 FPX PAYMENT FR A/ 220.00- 9,223.81 | PX15922014c226bc7a2* | ALOE MIND | 2601161142540796"
2026-01-17,IBK FUND TFR FR A/C Tng,-100.0,9123.81,debit,"17/01/26 IBK FUND TFR FR A/C 100.00- 9,123.81 | Tng | MBB CT"
2026-01-17,"PAYMENT VIA MYDEBIT SUNWAY GEO PARKING * SUBANG JAYA, MYS PAYMENT VIA MYDEBIT",-2.0,9121.81,debit,"17/01/26 PAYMENT VIA MYDEBIT 2.00- 9,121.81 | SUNWAY GEO PARKING * | SUBANG JAYA, MYS | PAYMENT VIA MYDEBIT"
2026-01-18,PAYMENT VIA MYDEBIT MTRUSTEE BERHAD * PETALING JAYA PAYMENT VIA MYDEBIT,-2.0,9119.81,debit,"18/01/26 PAYMENT VIA MYDEBIT 2.00- 9,119.81 | MTRUSTEE BERHAD * | PETALING JAYA | PAYMENT VIA MYDEBIT"
2026-01-20,IBK FUND TFR FR A/C WANGTONGSHUISTATION* QR74360311,-12.5,9107.31,debit,"20/01/26 IBK FUND TFR FR A/C 12.50- 9,107.31 | WANGTONGSHUISTATION* | QR74360311 | DUITNOW QR"
2026-01-21,FPX PAYMENT FR A/ NANYANG_OLD_STREET-* GKASH SDN BHD.,-56.1,9051.21,debit,"21/01/26 FPX PAYMENT FR A/ 56.10- 9,051.21 | NANYANG_OLD_STREET-* | GKASH SDN BHD. | 2601211240200997"
2026-01-22,IBK FUND TFR FR A/C Card payment,-2854.31,6196.9,debit,"22/01/26 IBK FUND TFR FR A/C 2,854.31- 6,196.90 | Card payment | MBB CT"
2026-01-22,IBK FUND TFR FR A/C Trfr DUITNOW,-1500.0,4696.9,debit,"22/01/26 IBK FUND TFR FR A/C 1,500.00- 4,696.90 | Trfr | DUITNOW"
2026-01-23,SVG GIRO CR TINKERVE TECHNOLOGY PAYOUT tempoh 21 hari. 若银行在21天内未获得书面通知于任何差异，所有显示的账项及余额将被视为正确。 請通知本行在何地址更换。 ACCOUNT NUMBER 進支日期 進支項說明 银碼 結單存餘,10745.66,15442.56,credit,"23/01/26 SVG GIRO CR 10,745.66+ 15,442.56 | TINKERVE TECHNOLOGY | Interbank GIRO | PAYOUT | tempoh 21 hari. | 若银行在21天内未获得书面通知于任何差异，所有显示的账项及余额将被视为正确。 | 請通知本行在何地址更换。 | ACCOUNT | NUMBER | 進支日期 進支項說明 银碼 結"
2026-01-24,FPX PAYMENT FR A/ 28UP4RM5RDXYS2 * LUNO MALAYSIA SDN BH,-500.0,14942.56,debit,"24/01/26 FPX PAYMENT FR A/ 500.00- 14,942.56 | 28UP4RM5RDXYS2 * | LUNO MALAYSIA SDN BH | 2601242206270087"
2026-01-25,PAYMENT VIA MYDEBIT MTRUSTEE BERHAD * KUALA LUMPUR PAYMENT VIA MYDEBIT,-7.5,14935.06,debit,"25/01/26 PAYMENT VIA MYDEBIT 7.50- 14,935.06 | MTRUSTEE BERHAD * | KUALA LUMPUR | PAYMENT VIA MYDEBIT"
2026-01-26,SVG GIRO CR TINKERVE TECHNOLOGY PAYOUT,9977.15,24912.21,credit,"26/01/26 SVG GIRO CR 9,977.15+ 24,912.21 | TINKERVE TECHNOLOGY | Interbank GIRO | PAYOUT"
2026-01-28,IBK FUND TFR FR A/C Trfr,-200.0,24712.21,debit,"28/01/26 IBK FUND TFR FR A/C 200.00- 24,712.21 | Trfr | MBB CT"
2026-01-29,IBK FUND TFR FR A/C WONG FUI YEE * House loan,-3551.0,21161.21,debit,"29/01/26 IBK FUND TFR FR A/C 3,551.00- 21,161.21 | WONG FUI YEE * | House loan | MBB CT"
2026-01-31,FPX PAYMENT FR A/ 20260131M0000041861* SPayLater Repayment,-113.8,21047.41,debit,"31/01/26 FPX PAYMENT FR A/ 113.80- 21,047.41 | 20260131M0000041861* | SPayLater Repayment | 2601311018173398"
2026-01-31,"SALE DEBIT GRABPAY-EC * PETALING JAYA, MY",-454.0,20593.41,debit,"31/01/26 SALE DEBIT 454.00- 20,593.41 | GRABPAY-EC * | PETALING JAYA, MY | SALE DEBIT"
