date,description,amount,type,balance,raw
2025-04-30,DUITNOW DuitNow QR QR Payment,-41.7,debit,32336.85,"30/04/2025 DUITNOW 41.70 32,336.85 | DuitNow QR | QR Payment"
2025-04-30,CREDIT INTEREST,2.6,credit,32339.45,"30/04/2025 CREDIT INTEREST 2.60 32,339.45"
2025-05-01,DUITNOW DuitNow QR QR Payment,-7.0,debit,32332.45,"01/05/2025 DUITNOW 7.00 32,332.45 | DuitNow QR | QR Payment"
2025-05-01,DUITNOW DuitNow QR QR Payment,-18.0,debit,32314.45,"01/05/2025 DUITNOW 18.00 32,314.45 | DuitNow QR | QR Payment"
2025-05-01,DUITNOW DuitNow QR QR Payment,-30.0,debit,32284.45,"01/05/2025 DUITNOW 30.00 32,284.45 | DuitNow QR | QR Payment"
2025-05-01,DUITNOW TO ACCOUNT Miao LIE ZHI HO LIE ZHI HOU,25.9,credit,32310.35,"01/05/2025 DUITNOW TO ACCOUNT 25.90 32,310.35 | Miao LIE ZHI HO | LIE ZHI HOU"
2025-05-01,I-PYMT TO LOAN/FINANCING 25th 1994.04,-1994.04,debit,30316.31,"01/05/2025 I-PYMT TO LOAN/FINANCING 1,994.04 30,316.31 | 25th 1994.04"
2025-05-01,I-PAYMENT FPXPAY AHAM ASSET MANAGEMENT BERHAD,-1000.0,debit,29316.31,"01/05/2025 I-PAYMENT 1,000.00 29,316.31 | FPXPAY AHAM ASSET MANAGEMENT | BERHAD | 532505011530173"
2025-05-01,DUITNOW TO ACCOUNT Sent from AmOnline LIE ZHI HO LIE ZHI HOU Miao,1185.81,credit,30502.12,"01/05/2025 DUITNOW TO ACCOUNT 1,185.81 30,502.12 | Sent from AmOnline LIE ZHI | HO | LIE ZHI HOU | Miao"
2025-05-02,DUITNOW TO ACCOUNT Fund Transfer,-200.0,debit,30302.12,"02/05/2025 DUITNOW TO ACCOUNT 200.00 30,302.12 | Fund Transfer"
2025-05-03,DUITNOW DuitNow QR QR Payment,-6.1,debit,30296.02,"03/05/2025 DUITNOW 6.10 30,296.02 | DuitNow QR | QR Payment"
2025-05-03,DUITNOW DuitNow QR QR Payment,-69.0,debit,30227.02,"03/05/2025 DUITNOW 69.00 30,227.02 | DuitNow QR | QR Payment"
2025-05-04,DUITNOW TO ACCOUNT Fund Transfer,-200.0,debit,30027.02,"04/05/2025 DUITNOW TO ACCOUNT 200.00 30,027.02 | Fund Transfer"
2025-05-04,MYDEBIT PURCHASE DE MARKET KUALA LUMPUR,-60.05,debit,29966.97,"04/05/2025 MYDEBIT PURCHASE 60.05 29,966.97 | DE MARKET | KUALA LUMPUR"
2025-05-05,TR IBG PayNet Direct Debit AHAM ASSET MANAGEMEN,-1100.0,debit,28866.97,"05/05/2025 TR IBG 1,100.00 28,866.97 | 5000027571 | PayNet Direct Debit | AHAM ASSET MANAGEMEN"
2025-05-05,DUITNOW TO ACCOUNT May family WONG FUI YIN,-700.0,debit,28166.97,"05/05/2025 DUITNOW TO ACCOUNT 700.00 28,166.97 | May family | WONG FUI YIN"
2025-05-05,I-PAYMENT FPXPAY SHOPEE MALAYSIA T185254853125,-73.76,debit,28093.21,"05/05/2025 I-PAYMENT 73.76 28,093.21 | FPXPAY SHOPEE MALAYSIA | T185254853125"
2025-05-05,IBG CREDIT INVOICE #1124 WALNUT DIG WALNUT DIGITAL PLT OSKXAEON PARENTS DAY,200.0,credit,28293.21,"05/05/2025 IBG CREDIT 200.00 28,293.21 | INVOICE #1124 | WALNUT DIG | WALNUT DIGITAL PLT | OSKXAEON PARENTS DAY"
2025-05-07,I-PAYMENT FPXPAY SHOPEE MALAYSIA T185895701125,-91.0,debit,28202.21,"07/05/2025 I-PAYMENT 91.00 28,202.21 | FPXPAY SHOPEE MALAYSIA | T185895701125"
2025-05-07,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-20.0,debit,28182.21,"07/05/2025 POS DEBIT T69385 20.00 28,182.21 | GRABPAY-EC PETALIN | 05/05/2025 6540 | GRABPAY-EC PETALIN"
2025-05-07,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-20.0,debit,28162.21,"07/05/2025 POS DEBIT T69967 20.00 28,162.21 | GRABPAY-EC PETALIN | 05/05/2025 6540 | GRABPAY-EC PETALIN"
2025-05-07,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-80.0,debit,28082.21,"07/05/2025 POS DEBIT T70734 80.00 28,082.21 | GRABPAY-EC PETALIN | 05/05/2025 6540 | GRABPAY-EC PETALIN"
2025-05-09,IBG CREDIT IBG TRANSACTION MUDAH.MY S MUDAH.MY SDN BHD IBG TRANSACTION,300.0,credit,28382.21,"09/05/2025 IBG CREDIT 300.00 28,382.21 | IBG TRANSACTION | MUDAH.MY S | MUDAH.MY SDN BHD | IBG TRANSACTION"
2025-05-10,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-250.0,debit,28132.21,"10/05/2025 POS DEBIT T36031 250.00 28,132.21 | GRABPAY-EC PETALIN | 08/05/2025 6540 | GRABPAY-EC PETALIN"
2025-05-11,MYDEBIT PURCHASE YI FENG RESTAURANT KUALA LUMPUR,-65.65,debit,28066.56,"11/05/2025 MYDEBIT PURCHASE 65.65 28,066.56 | YI FENG RESTAURANT | KUALA LUMPUR"
2025-05-11,MYDEBIT PURCHASE EMPRO-PREMIO UPTOWN Petaling Jaya,-120.0,debit,27946.56,"11/05/2025 MYDEBIT PURCHASE 120.00 27,946.56 | EMPRO-PREMIO UPTOWN | Petaling Jaya"
2025-05-11,MYDEBIT PURCHASE ORIENTAL MART-3 DAM PETALING JAYA,-48.35,debit,27898.21,"11/05/2025 MYDEBIT PURCHASE 48.35 27,898.21 | ORIENTAL MART-3 DAM | PETALING JAYA"
2025-05-12,DUITNOW TO ACCOUNT Gatcha LIE ZHI HO LIE ZHI HOU,60.0,credit,27958.21,"12/05/2025 DUITNOW TO ACCOUNT 60.00 27,958.21 | Gatcha LIE ZHI HO | LIE ZHI HOU"
2025-05-13,I-PYMT TO CCARD Credit Card Payment Payment Desc,-660.0,debit,27298.21,"13/05/2025 I-PYMT TO CCARD 660.00 27,298.21 | Credit Card Payment | Payment Desc"
2025-05-13,I-PYMT TO CCARD Credit Card Payment Payment Desc,-2475.64,debit,24822.57,"13/05/2025 I-PYMT TO CCARD 2,475.64 24,822.57 | Credit Card Payment | Payment Desc"
2025-05-14,I-PAYMENT FPXPAY DUITNOW ONLINE BANKING/WALLETS 20250514M0000041861O,-22.8,debit,24799.77,"14/05/2025 I-PAYMENT 22.80 24,799.77 | FPXPAY DUITNOW ONLINE | BANKING/WALLETS | 20250514M0000041861O"
2025-05-14,I-PAYMENT FPXPAY SHOPEE MALAYSIA T188360180125,-73.88,debit,24725.89,"14/05/2025 I-PAYMENT 73.88 24,725.89 | FPXPAY SHOPEE MALAYSIA | T188360180125"
2025-05-15,IBG CREDIT IBG TRANSACTION CLARINS SD CLARINS SDN. BHD. 1115/1111/1110/1109/,4900.0,credit,29625.89,"15/05/2025 IBG CREDIT 4,900.00 29,625.89 | IBG TRANSACTION | CLARINS SD | CLARINS SDN. BHD. | 1115/1111/1110/1109/"
2025-05-15,I-PAYMENT FPXPAY SHOPEE MALAYSIA T188557747825,-52.9,debit,29572.99,"15/05/2025 I-PAYMENT 52.90 29,572.99 | FPXPAY SHOPEE MALAYSIA | T188557747825"
2025-05-15,IBG CREDIT MYJXTJTYB7U304Q ECART SERV ECART SERVICES MALAY INTERBANK GIRO,13.22,credit,29586.21,"15/05/2025 IBG CREDIT 13.22 29,586.21 | MYJXTJTYB7U304Q | ECART SERV | ECART SERVICES MALAY | INTERBANK GIRO"
