date,description,amount,type,balance,raw
2025-03-24,I-PAYMENT FPXPAY DUITNOW ONLINE BANKING/WALLETS 20250324M0000041861O,-74.98,debit,35364.16,"24/03/2025 I-PAYMENT 74.98 35,364.16 | FPXPAY DUITNOW ONLINE | BANKING/WALLETS | 20250324M0000041861O"
2025-03-25,IBG CREDIT INTERBANK GIRO TINKERVE T TINKERVE TECHNOLOGY PAYOUT,4060.5,credit,39424.66,"25/03/2025 IBG CREDIT 4,060.50 39,424.66 | INTERBANK GIRO | TINKERVE T | TINKERVE TECHNOLOGY | PAYOUT"
2025-03-25,I-PYMT TO LOAN/FINANCING,-1921.47,debit,37503.19,"25/03/2025 I-PYMT TO LOAN/FINANCING 1,921.47 37,503.19 | 1921.47"
2025-03-25,DUITNOW DuitNow QR QR Payment,-141.0,debit,37362.19,"25/03/2025 DUITNOW 141.00 37,362.19 | DuitNow QR | QR Payment"
2025-03-26,IBG CREDIT IBG TRANSACTION CLARINS SD CLARINS SDN. BHD. 1100/1101,500.0,credit,37862.19,"26/03/2025 IBG CREDIT 500.00 37,862.19 | IBG TRANSACTION | CLARINS SD | CLARINS SDN. BHD. | 1100/1101"
2025-03-26,I-PAYMENT FPXPAY SHOPEE MALAYSIA T172701128425,-1271.56,debit,36590.63,"26/03/2025 I-PAYMENT 1,271.56 36,590.63 | FPXPAY SHOPEE MALAYSIA | T172701128425"
2025-03-26,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-29.0,debit,36561.63,"26/03/2025 POS DEBIT T00131 29.00 36,561.63 | GRABPAY-EC PETALIN | 24/03/2025 6540 | GRABPAY-EC PETALIN"
2025-03-27,IBG CREDIT IBG TRANSACTION MUDAH.MY S MUDAH.MY SDN BHD IBG TRANSACTION,900.0,credit,37461.63,"27/03/2025 IBG CREDIT 900.00 37,461.63 | IBG TRANSACTION | MUDAH.MY S | MUDAH.MY SDN BHD | IBG TRANSACTION"
2025-03-27,IBG CREDIT 07296493 KLC MSIG INSUR MSIG INSURANCE (MALA 6493 KLC,94.5,credit,37556.13,"27/03/2025 IBG CREDIT 94.50 37,556.13 | 07296493 KLC MSIG | INSUR | MSIG INSURANCE (MALA | 6493 KLC"
2025-03-28,I-FUNDS TR FROM SA Fund Transfer tq WONG FUI YEN,50.0,credit,37606.13,"28/03/2025 I-FUNDS TR FROM SA 50.00 37,606.13 | Fund Transfer tq | WONG FUI YEN"
2025-03-30,DUITNOW DuitNow QR QR Payment,-14.0,debit,37592.13,"30/03/2025 DUITNOW 14.00 37,592.13 | DuitNow QR | QR Payment"
2025-03-30,DUITNOW TO ACCOUNT Fund Transfer LIE ZHI HOU,-24.0,debit,37568.13,"30/03/2025 DUITNOW TO ACCOUNT 24.00 37,568.13 | Fund Transfer | LIE ZHI HOU"
2025-03-30,DUITNOW DuitNow QR QR Payment,-19.8,debit,37548.33,"30/03/2025 DUITNOW 19.80 37,548.33 | DuitNow QR | QR Payment"
2025-03-30,DUITNOW TO ACCOUNT Fund Transfer,-250.0,debit,37298.33,"30/03/2025 DUITNOW TO ACCOUNT 250.00 37,298.33 | Fund Transfer"
2025-03-30,DUITNOW DuitNow QR QR Payment,-10.5,debit,37287.83,"30/03/2025 DUITNOW 10.50 37,287.83 | DuitNow QR | QR Payment"
2025-03-30,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-20.0,debit,37267.83,"30/03/2025 POS DEBIT T34147 20.00 37,267.83 | GRABPAY-EC PETALIN | 28/03/2025 6540 | GRABPAY-EC PETALIN"
2025-03-30,I-PAYMENT FPXPAY SHOPEE MALAYSIA T173852886025,-16.4,debit,37251.43,"30/03/2025 I-PAYMENT 16.40 37,251.43 | FPXPAY SHOPEE MALAYSIA | T173852886025"
2025-03-31,DUITNOW DuitNow QR QR Payment,-22.6,debit,37228.83,"31/03/2025 DUITNOW 22.60 37,228.83 | DuitNow QR | QR Payment"
2025-03-31,DUITNOW DuitNow QR QR Payment,-11.0,debit,37217.83,"31/03/2025 DUITNOW 11.00 37,217.83 | DuitNow QR | QR Payment"
2025-03-31,DUITNOW DuitNow QR QR Payment,-10.3,debit,37207.53,"31/03/2025 DUITNOW 10.30 37,207.53 | DuitNow QR | QR Payment"
2025-03-31,DUITNOW DuitNow QR QR Payment,-12.9,debit,37194.63,"31/03/2025 DUITNOW 12.90 37,194.63 | DuitNow QR | QR Payment"
2025-03-31,CREDIT INTEREST,3.11,credit,37197.74,"31/03/2025 CREDIT INTEREST 3.11 37,197.74"
2025-04-01,DUITNOW TO ACCOUNT April 25 WONG FUI YIN,-700.0,debit,36497.74,"01/04/2025 DUITNOW TO ACCOUNT 700.00 36,497.74 | April 25 | WONG FUI YIN"
2025-04-01,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-40.0,debit,36457.74,"01/04/2025 POS DEBIT T12665 40.00 36,457.74 | GRABPAY-EC PETALIN | 30/03/2025 6540 | GRABPAY-EC PETALIN"
2025-04-02,DUITNOW TO ACCOUNT Miao LIE ZHI HO LIE ZHI HOU,951.5,credit,37409.24,"02/04/2025 DUITNOW TO ACCOUNT 951.50 37,409.24 | Miao LIE ZHI HO | LIE ZHI HOU"
2025-04-02,DUITNOW TO ACCOUNT Mudah.my 2025 Raya G VERONICA LAM JIN RHB,-400.0,debit,37009.24,"02/04/2025 DUITNOW TO ACCOUNT 400.00 37,009.24 | Mudah.my 2025 Raya G | VERONICA LAM JIN RHB"
2025-04-03,JOMPAY 9968AZ49 C43646BJ40576 STASHAWAY MALAYSIA,-5000.0,debit,32009.24,"03/04/2025 JOMPAY 5,000.00 32,009.24 | 9968AZ49 | C43646BJ40576 | STASHAWAY MALAYSIA"
2025-04-04,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-20.0,debit,31989.24,"04/04/2025 POS DEBIT T60859 20.00 31,989.24 | GRABPAY-EC PETALIN | 02/04/2025 6540 | GRABPAY-EC PETALIN"
2025-04-05,ATM WITHDRAWAL FEES (ISSUER),-1.0,debit,31988.24,"05/04/2025 ATM WITHDRAWAL FEES (ISSUER) 1.00 31,988.24"
2025-04-05,ATM WITHDRAWAL AT MEPS,-150.0,debit,31838.24,"05/04/2025 ATM WITHDRAWAL AT MEPS 150.00 31,838.24"
2025-04-06,DUITNOW DuitNow QR QR Payment,-25.45,debit,31812.79,"06/04/2025 DUITNOW 25.45 31,812.79 | DuitNow QR | QR Payment"
2025-04-06,DUITNOW DuitNow QR QR Payment,-11.0,debit,31801.79,"06/04/2025 DUITNOW 11.00 31,801.79 | DuitNow QR | QR Payment"
2025-04-06,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-20.0,debit,31781.79,"06/04/2025 POS DEBIT T76387 20.00 31,781.79 | GRABPAY-EC PETALIN | 04/04/2025 6540 | GRABPAY-EC PETALIN"
2025-04-07,TR IBG PayNet Direct Debit AHAM ASSET MANAGEMEN,-1100.0,debit,30681.79,"07/04/2025 TR IBG 1,100.00 30,681.79 | 5000027571 | PayNet Direct Debit | AHAM ASSET MANAGEMEN"
2025-04-08,DUITNOW TO ACCOUNT Fund Transfer,-650.0,debit,30031.79,"08/04/2025 DUITNOW TO ACCOUNT 650.00 30,031.79 | Fund Transfer"
2025-04-08,DUITNOW TO ACCOUNT Steamboat stuff WONG FUI YIN,-63.33,debit,29968.46,"08/04/2025 DUITNOW TO ACCOUNT 63.33 29,968.46 | Steamboat stuff | WONG FUI YIN"
2025-04-08,DUITNOW DuitNow QR QR Payment,-26.2,debit,29942.26,"08/04/2025 DUITNOW 26.20 29,942.26 | DuitNow QR | QR Payment"
2025-04-09,I-PAYMENT FPXPAY SHOPEE MALAYSIA T176902841425,-73.08,debit,29869.18,"09/04/2025 I-PAYMENT 73.08 29,869.18 | FPXPAY SHOPEE MALAYSIA | T176902841425"
2025-04-10,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-30.0,debit,29839.18,"10/04/2025 POS DEBIT T39303 30.00 29,839.18 | GRABPAY-EC PETALIN | 08/04/2025 6540 | GRABPAY-EC PETALIN"
2025-04-11,I-PYMT TO CCARD Credit Card Payment Payment Desc,-4104.4,debit,25734.78,"11/04/2025 I-PYMT TO CCARD 4,104.40 25,734.78 | Credit Card Payment | Payment Desc"
2025-04-12,DUITNOW DuitNow QR QR Payment,-50.3,debit,25684.48,"12/04/2025 DUITNOW 50.30 25,684.48 | DuitNow QR | QR Payment"
2025-04-12,MYDEBIT PURCHASE MR DIY (M)-JRB KUALA LUMPUR,-19.0,debit,25665.48,"12/04/2025 MYDEBIT PURCHASE 19.00 25,665.48 | MR DIY (M)-JRB | KUALA LUMPUR"
2025-04-13,MYDEBIT PURCHASE AMPERSAND PAY SDN B KUALA LUMPUR,-11.0,debit,25654.48,"13/04/2025 MYDEBIT PURCHASE 11.00 25,654.48 | AMPERSAND PAY SDN B | KUALA LUMPUR"
2025-04-13,DUITNOW DuitNow QR QR Payment,-110.5,debit,25543.98,"13/04/2025 DUITNOW 110.50 25,543.98 | DuitNow QR | QR Payment"
2025-04-13,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-20.0,debit,25523.98,"13/04/2025 POS DEBIT T19882 20.00 25,523.98 | GRABPAY-EC PETALIN | 11/04/2025 6540 | GRABPAY-EC PETALIN"
2025-04-14,I-PAYMENT FPXPAY SHOPEE MALAYSIA T178092900925,-48.0,debit,25475.98,"14/04/2025 I-PAYMENT 48.00 25,475.98 | FPXPAY SHOPEE MALAYSIA | T178092900925"
2025-04-14,I-PAYMENT FPXPAY SHOPEE MALAYSIA T178245957625,-22.88,debit,25453.1,"14/04/2025 I-PAYMENT 22.88 25,453.10 | FPXPAY SHOPEE MALAYSIA | T178245957625"
2025-04-14,I-PAYMENT FPXPAY SHOPEE MALAYSIA T178246430725,-22.63,debit,25430.47,"14/04/2025 I-PAYMENT 22.63 25,430.47 | FPXPAY SHOPEE MALAYSIA | T178246430725"
2025-04-15,IBG CREDIT IBG TRANSACTION CLARINS SD CLARINS SDN. BHD. 1105/1107/1106/1102/,7530.0,credit,32960.47,"15/04/2025 IBG CREDIT 7,530.00 32,960.47 | IBG TRANSACTION | CLARINS SD | CLARINS SDN. BHD. | 1105/1107/1106/1102/"
2025-04-15,DUITNOW DuitNow QR QR Payment,-82.0,debit,32878.47,"15/04/2025 DUITNOW 82.00 32,878.47 | DuitNow QR | QR Payment"
2025-04-15,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-20.0,debit,32858.47,"15/04/2025 POS DEBIT T43847 20.00 32,858.47 | GRABPAY-EC PETALIN | 13/04/2025 6540 | GRABPAY-EC PETALIN"
2025-04-15,POS DEBIT GRABPAY-EC PETALIN GRABPAY-EC PETALIN,-20.0,debit,32838.47,"15/04/2025 POS DEBIT T69316 20.00 32,838.47 | GRABPAY-EC PETALIN | 13/04/2025 6540 | GRABPAY-EC PETALIN"
2025-04-15,POS DEBIT F17213 IPY*HO KOW HAINAM KOPI W.P. KU IPY*HO KOW H W.P. KU,-53.4,debit,32785.07,"15/04/2025 POS DEBIT F17213 53.40 32,785.07 | IPY*HO KOW HAINAM KOPI W.P. KU | 13/04/2025 5812 | IPY*HO KOW H W.P. KU"
