date,description,amount,type,balance,raw
2025-02-03,NSK GROCER-3 DAMANSARA PETALING JAY,-71.35,debit,,05 FEB 03 FEB NSK GROCER-3 DAMANSARA PETALING JAY 71.35
2025-02-03,LAZADA KUALA LUMPUR,-95.0,debit,,05 FEB 03 FEB LAZADA KUALA LUMPUR MY 95.00
2025-02-03,LAZADA KUALA LUMPUR,-31.58,debit,,05 FEB 03 FEB LAZADA KUALA LUMPUR MY 31.58
2025-02-04,ANIMAL POLYCLINIC KUALA LUMPUR,-15.0,debit,,06 FEB 04 FEB ANIMAL POLYCLINIC KUALA LUMPUR MY 15.00
2025-02-04,LAZADA KUALA LUMPUR,-1.38,debit,,06 FEB 04 FEB LAZADA KUALA LUMPUR MY 1.38
2025-02-08,BAAN THAI 2 SEAFOOD RE KUALA LUM,-102.65,debit,,10 FEB 08 FEB BAAN THAI 2 SEAFOOD RE KUALA LUM MY 102.65
2025-02-08,Shopee Mobile Malaysia Kuala Lum,-87.83,debit,,09 FEB 08 FEB Shopee Mobile Malaysia Kuala Lum MY 87.83
2025-02-08,LAZADA KUALA LUMPUR,-15.84,debit,,10 FEB 08 FEB LAZADA KUALA LUMPUR MY 15.84
2025-02-08,LAZADA KUALA LUMPUR,-20.35,debit,,10 FEB 08 FEB LAZADA KUALA LUMPUR MY 20.35
2025-02-08,AIA BHD-RECURRING 5769286A02,-317.67,debit,,10 FEB 08 FEB AIA BHD-RECURRING 5769286A02 MY 317.67
2025-02-08,AIA VITALITY VA08648460,-10.0,debit,,10 FEB 08 FEB AIA VITALITY VA08648460 MY 10.00
2025-02-09,KC PRIMA SDN BHD KUCHAI LAMA,-91.2,debit,,11 FEB 09 FEB KC PRIMA SDN BHD KUCHAI LAMA MY 91.20
2025-02-09,ORIENTAL KOPI-TRX KUALA LUMPUR,-50.7,debit,,11 FEB 09 FEB ORIENTAL KOPI-TRX KUALA LUMPUR MY 50.70
2025-02-09,NSK GROCER-3 DAMANSARA PETALING JAY,-205.85,debit,,11 FEB 09 FEB NSK GROCER-3 DAMANSARA PETALING JAY 205.85
2025-02-10,LAZADA KUALA LUMPUR,-15.84,debit,,12 FEB 10 FEB LAZADA KUALA LUMPUR MY 15.84
2025-02-11,LAZADA KUALA LUMPUR,-22.35,debit,,13 FEB 11 FEB LAZADA KUALA LUMPUR MY 22.35
2025-02-11,LAZADA KUALA LUMPUR,-15.84,debit,,13 FEB 11 FEB LAZADA KUALA LUMPUR MY 15.84
2025-02-12,ENCORE TMN DESA KUALA LUMPUR,-74.5,debit,,14 FEB 12 FEB ENCORE TMN DESA KUALA LUMPUR MY 74.50
2025-02-12,ALIVE FISH & PETS KUALA LUMPUR,-46.0,debit,,14 FEB 12 FEB ALIVE FISH & PETS KUALA LUMPUR MY 46.00
2025-02-12,LAZADA KUALA LUMPUR,-39.45,debit,,14 FEB 12 FEB LAZADA KUALA LUMPUR MY 39.45
2025-02-15,CHICKEN CLAYPOT-K.LAMA KUALA LUM,-143.85,debit,,17 FEB 15 FEB CHICKEN CLAYPOT-K.LAMA KUALA LUM MY 143.85
2025-02-16,HONG FU DIM SUM KUALA LUMPUR,-52.2,debit,,18 FEB 16 FEB HONG FU DIM SUM KUALA LUMPUR MY 52.20
2025-02-16,1977 IPOH CHIC RICE-SP KUALA LUM,-102.7,debit,,18 FEB 16 FEB 1977 IPOH CHIC RICE-SP KUALA LUM MY 102.70
2025-02-16,NSK GROCER-3 DAMANSARA PETALING JAY,-123.85,debit,,18 FEB 16 FEB NSK GROCER-3 DAMANSARA PETALING JAY 123.85
2025-02-16,LAZADA KUALA LUMPUR,-25.56,debit,,18 FEB 16 FEB LAZADA KUALA LUMPUR MY 25.56
2025-02-17,SUSHI MENTAI-DANAU DES KUALA LUM,-37.1,debit,,19 FEB 17 FEB SUSHI MENTAI-DANAU DES KUALA LUM MY 37.10
2025-02-18,LAZADA KUALA LUMPUR,-77.43,debit,,20 FEB 18 FEB LAZADA KUALA LUMPUR MY 77.43
