date,description,amount,type,balance,raw
2025-03-28,BREW & BREAD-TMN DESA KUALA LUMP,-68.4,debit,,30 MAR 28 MAR BREW & BREAD-TMN DESA KUALA LUMP MY 68.40
2025-03-29,Kaiflex Sdn. Bhd. - Mi Kota Damansa,-18.9,debit,,31 MAR 29 MAR Kaiflex Sdn. Bhd. - Mi Kota Damansa 18.90
2025-03-29,UO SHIN SDN BHD KUALA LUMPUR,-144.3,debit,,31 MAR 29 MAR UO SHIN SDN BHD KUALA LUMPUR MY 144.30
2025-03-29,POKOK MAHSA KUALA LUMPUR,-98.6,debit,,31 MAR 29 MAR POKOK MAHSA KUALA LUMPUR MY 98.60
2025-03-29,ECONSAVE-SCOTT GARDEN KUALA LUMP,-18.9,debit,,31 MAR 29 MAR ECONSAVE-SCOTT GARDEN KUALA LUMP MY 18.90
2025-03-29,MR DIY (KUCHAI)-PMIV KUALA LUMPU,-50.8,debit,,31 MAR 29 MAR MR DIY (KUCHAI)-PMIV KUALA LUMPU MY 50.80
2025-03-29,BILABILA MART-MILLERZ KUALA LUMP,-39.8,debit,,01 APR 29 MAR BILABILA MART-MILLERZ KUALA LUMP MY 39.80
2025-03-30,LAZADA KUALA LUMPUR,-11.48,debit,,01 APR 30 MAR LAZADA KUALA LUMPUR MY 11.48
2025-04-01,KFC-KUCHAI LAMA DT KUALA LUMPUR,-48.0,debit,,03 APR 01 APR KFC-KUCHAI LAMA DT KUALA LUMPUR MY 48.00
2025-04-01,HONG FU DIM SUM KUALA LUMPUR,-54.5,debit,,03 APR 01 APR HONG FU DIM SUM KUALA LUMPUR MY 54.50
2025-04-01,Ezypay*Anytime Fitness Kuala Lum,-192.78,debit,,02 APR 01 APR Ezypay*Anytime Fitness Kuala Lum MY 192.78
2025-04-02,THE SHERRY KUALA LUMPUR,-99.0,debit,,04 APR 02 APR THE SHERRY KUALA LUMPUR MY 99.00
2025-04-02,JAYA GROCER-PEARL SHOP KUALA LUM,-48.25,debit,,04 APR 02 APR JAYA GROCER-PEARL SHOP KUALA LUM MY 48.25
2025-04-02,ALOE MIND PETALING JAYAMY,-220.0,debit,,04 APR 02 APR ALOE MIND PETALING JAYAMY 220.00
2025-04-03,LAZADA KUALA LUMPUR,-25.49,debit,,05 APR 03 APR LAZADA KUALA LUMPUR MY 25.49
2025-04-06,MOO-KA-TA KRUA THAI-SG KUALA LUM,-127.9,debit,,08 APR 06 APR MOO-KA-TA KRUA THAI-SG KUALA LUM MY 127.90
2025-04-06,NSK GROCER-3 DAMANSARA PETALING JAY,-81.95,debit,,08 APR 06 APR NSK GROCER-3 DAMANSARA PETALING JAY 81.95
2025-04-06,ORIENTAL MART - 3DSARA PETALING JAY,-43.95,debit,,08 APR 06 APR ORIENTAL MART - 3DSARA PETALING JAY 43.95
2025-04-08,AIA BHD-RECURRING 5769286A02,-317.67,debit,,10 APR 08 APR AIA BHD-RECURRING 5769286A02 MY 317.67
2025-04-10,AIA VITALITY VA08648460,-10.0,debit,,12 APR 10 APR AIA VITALITY VA08648460 MY 10.00
2025-04-11,TRANSFER / TOP-UP THANK YOU-CLICKS,4104.4,credit,,"11 APR 11 APR TRANSFER / TOP-UP THANK YOU-CLICKS 4,104.40CR"
2025-04-13,NSK GROCER-3 DAMANSARA PETALING JAY,-97.75,debit,,15 APR 13 APR NSK GROCER-3 DAMANSARA PETALING JAY 97.75
2025-04-13,NSK GROCER-3 DAMANSARA PETALING JAY,-51.3,debit,,15 APR 13 APR NSK GROCER-3 DAMANSARA PETALING JAY 51.30
2025-04-15,SERVICE TAX,-25.0,debit,,17 APR 15 APR SERVICE TAX 25.00
2025-04-15,ALOE MIND PETALING JAYAMY,-220.0,debit,,17 APR 15 APR ALOE MIND PETALING JAYAMY 220.00
2025-04-17,ORIENTAL KOPI-PAVILION KUALA LUM,-32.7,debit,,19 APR 17 APR ORIENTAL KOPI-PAVILION KUALA LUM MY 32.70
2025-04-17,NITORI-PAVILION BJ KUALA LUMPUR,-59.9,debit,,19 APR 17 APR NITORI-PAVILION BJ KUALA LUMPUR MY 59.90
2025-04-09,LATE CHARGES,-15.19,debit,,09 APR 09 APR LATE CHARGES 15.19
2025-04-20,FINANCE CHARGES,-41.89,debit,,20 APR 20 APR FINANCE CHARGES 41.89
2025-04-11,BEACON HOSPITAL SELANGOR,-366.0,debit,,13 APR 11 APR BEACON HOSPITAL SELANGOR MY 366.00
2025-04-15,SERVICE TAX,-25.0,debit,,17 APR 15 APR SERVICE TAX 25.00
