date,description,amount,type,balance,raw
2025-06-09,BREW & BREAD-TMN DESA KUALA LUMP,-88.2,debit,,11 JUN 09 JUN BREW & BREAD-TMN DESA KUALA LUMP MY 88.20
2025-06-09,CHANG CHUN MEDICAL SUBANG JAYA,-150.0,debit,,11 JUN 09 JUN CHANG CHUN MEDICAL SUBANG JAYA MY 150.00
2025-06-09,AEON SMKT-BDR UTAMA PETALING JAYAMY,-21.9,debit,,11 JUN 09 JUN AEON SMKT-BDR UTAMA PETALING JAYAMY 21.90
2025-06-09,AEON CO-BANDAR UTAMA PETALING JAYAM,-123.4,debit,,11 JUN 09 JUN AEON CO-BANDAR UTAMA PETALING JAYAM 123.40
2025-06-10,KLINIK HEALTHCARE DAN KUALA LUMP,-145.0,debit,,12 JUN 10 JUN KLINIK HEALTHCARE DAN KUALA LUMP MY 145.00
2025-06-10,AIA BHD-RECURRING 5769286A02,-317.67,debit,,12 JUN 10 JUN AIA BHD-RECURRING 5769286A02 MY 317.67
2025-06-11,TRANSFER / TOP-UP THANK YOU-CLICKS,845.17,credit,,11 JUN 11 JUN TRANSFER / TOP-UP THANK YOU-CLICKS 845.17CR
2025-06-12,AN VIET-THE GARDENS KUALA LUMPUR,-60.1,debit,,14 JUN 12 JUN AN VIET-THE GARDENS KUALA LUMPUR MY 60.10
2025-06-12,DAISO - MID Kuala Lumpur,-23.6,debit,,14 JUN 12 JUN DAISO - MID Kuala Lumpur MY 23.60
2025-06-14,APPLE.COM/BILL ITUNES.COM,-23.13,debit,,15 JUN 14 JUN APPLE.COM/BILL ITUNES.COM IE 23.13
2025-06-15,MUSEE PLATINUM TOKYO-6M : 02/06,-171.7,debit,,15 JUN 15 JUN MUSEE PLATINUM TOKYO-6M : 02/06 171.70
2025-06-15,THE BREW HOUSE-PYS KUALA LUMPUR,-82.6,debit,,18 JUN 15 JUN THE BREW HOUSE-PYS KUALA LUMPUR MY 82.60
2025-06-15,AIA VITALITY VA08648460,-10.0,debit,,17 JUN 15 JUN AIA VITALITY VA08648460 MY 10.00
2025-06-17,MCDONALD'S-SHELL TMN D KUALA LUM,-34.9,debit,,20 JUN 17 JUN MCDONALD'S-SHELL TMN D KUALA LUM MY 34.90
2025-06-18,UNIQUE AQUAPETS KUALA LUMPUR,-20.2,debit,,20 JUN 18 JUN UNIQUE AQUAPETS KUALA LUMPUR MY 20.20
2025-06-18,NSK KUCHAI LAMA KUALA LUMPUR,-67.3,debit,,20 JUN 18 JUN NSK KUCHAI LAMA KUALA LUMPUR MY 67.30
2025-06-09,LATE CHARGES,-10.0,debit,,09 JUN 09 JUN LATE CHARGES 10.00
2025-06-20,FINANCE CHARGES,-46.4,debit,,20 JUN 20 JUN FINANCE CHARGES 46.40
